q0,q1,q10,q100,q101,q102,q103,q104,q105,q106,q107,q108,q109,q11,q110,q111,q112,q113,q114,q115,q116,q117,q118,q119,q12,q120,q121,q122,q123,q124,q125,q126,q127,q128,q129,q13,q130,q131,q132,q133,q134,q135,q136,q137,q138,q139,q14,q140,q141,q142,q143,q144,q145,q146,q147,q148,q149,q15,q150,q151,q152,q153,q154,q155,q156,q157,q158,q159,q16,q160,q161,q162,q163,q164,q165,q166,q167,q168,q169,q17,q170,q171,q172,q173,q174,q175,q176,q177,q178,q179,q18,q180,q181,q182,q183,q184,q185,q186,q187,q188,q189,q19,q190,q191,q192,q193,q194,q195,q196,q197,q198,q199,q2,q20,q200,q201,q202,q203,q204,q205,q206,q207,q208,q209,q21,q210,q211,q212,q213,q214,q215,q216,q217,q218,q219,q22,q220,q221,q222,q223,q224,q225,q226,q227,q228,q229,q23,q230,q231,q232,q233,q234,q235,q236,q237,q238,q239,q24,q240,q241,q242,q243,q244,q245,q246,q247,q248,q249,q25,q250,q251,q252,q253,q254,q255,q256,q257,q258,q259,q26,q260,q261,q262,q263,q264,q265,q266,q267,q268,q269,q27,q270,q271,q272,q273,q274,q275,q276,q277,q278,q279,q28,q280,q281,q282,q283,q284,q285,q286,q287,q288,q289,q29,q290,q291,q292,q293,q294,q295,q296,q297,q298,q299,q3,q30,q300,q301,q302,q303,q304,q305,q306,q307,q308,q309,q31,q310,q311,q312,q313,q314,q315,q316,q317,q318,q319,q32,q320,q321,q322,q323,q324,q325,q326,q327,q328,q329,q33,q330,q331,q332,q333,q334,q335,q336,q337,q338,q339,q34,q340,q341,q342,q343,q344,q345,q346,q347,q348,q349,q35,q350,q351,q352,q353,q354,q355,q356,q357,q358,q359,q36,q360,q361,q362,q363,q364,q365,q366,q367,q368,q369,q37,q370,q371,q372,q373,q374,q375,q376,q377,q378,q379,q38,q380,q381,q382,q383,q384,q385,q386,q387,q388,q389,q39,q390,q391,q392,q393,q394,q395,q396,q397,q398,q399,q4,q40,q400,q401,q402,q403,q404,q405,q406,q407,q408,q409,q41,q410,q411,q412,q413,q414,q415,q416,q417,q418,q419,q42,q420,q421,q422,q423,q424,q425,q426,q427,q428,q429,q43,q430,q431,q432,q433,q434,q435,q436,q437,q438,q439,q44,q440,q441,q442,q443,q444,q445,q446,q447,q448,q449,q45,q450,q451,q452,q453,q454,q455,q456,q457,q458,q459,q46,q460,q461,q462,q463,q464,q465,q466,q467,q468,q469,q47,q470,q471,q472,q473,q474,q475,q476,q477,q478,q479,q48,q480,q481,q482,q483,q484,q485,q486,q487,q488,q489,q49,q490,q491,q492,q493,q494,q495,q496,q497,q498,q499,q5,q50,q51,q52,q53,q54,q55,q56,q57,q58,q59,q6,q60,q61,q62,q63,q64,q65,q66,q67,q68,q69,q7,q70,q71,q72,q73,q74,q75,q76,q77,q78,q79,q8,q80,q81,q82,q83,q84,q85,q86,q87,q88,q89,q9,q90,q91,q92,q93,q94,q95,q96,q97,q98,q99
u165,,,,,,,,,51.51132678216154,,,,,,,,44.677303703336904,,,,,0.0,,0.0,,,,,,,47.66876980297178,,,,,,,,,,,,,,,,0.0,47.30552070040568,,,,52.834686791918166,,,,,,,,,46.687119567845365,,,,,50.35667267504315,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,53.72841551409518,,,,,,,46.64939504797165,,,,,,,,,,,,,,,51.16849211746509,0.0,,,,,,,,,,,,,,,50.65048208812044,,49.71682562776646,,,,,,,,,,,,,,,,35.88753626917763,,,,,,,,,,51.496556715172865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.44701025325911,,53.604007458858376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.73171809300164,,,,,46.208968931224206,,,0.0,,52.18694252357423,,,,,,,,,,,,,,,,,,,,,,,,,,49.8109784987781,,,,63.57407627777882,,0.0,,,,,,54.544574524753614,,,,,,,,49.7357312377689,,,,,,,,,,,,0.0,,,,,0.0,,,45.395665659449705,,,,,,,,,,,,,,,,,53.7349710934013,,,,,,,,,,,,,,47.555911635411945,,,,,,,,,,,,,,,,,,,,,,,47.0398288866317,,0.0,,,,43.91595847438863,51.007324514748504,,,,,,,,,0.0,0.0,,59.187541338221024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,51.70077190800561,,,,,,,55.944451586246274,,,,,,,,,,,,,,,,,,,51.96177555366063,,0.0,,,,,,,,,,,,54.32683395020563,,,,,,,,,54.841653265518715,,,,,,,0.0,0.0,,,49.96311463989504,57.00769564028759,,,,,,,0.0,
u166,,,0.0,0.0,,55.00086366574521,,0.0,,,47.859601034297604,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.25543057288393,44.33588486403493,,,,,,,,,,,,,,50.225575440813195,55.71152254692085,,,,,,,,,,,,,,,,,,,,,,44.05772699645604,,,,,,,,,,,,44.705451628055584,,,,,,,,,,,,,,,,,,,,47.35962200522127,,,,,,,,,0.0,,,,,,,,,,,,,,,56.85639218248501,,49.19810587870076,,,,,,,,,,,,,,,,,,,,51.95061791195444,,,,,,,,,,,,49.11102190345267,62.89875898402887,,,,0.0,,,,,,56.36280597735702,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,37.8191219715623,,,,,,,,0.0,,,,42.992291056680386,,,,,,,60.10891859891248,,,,,,,,0.0,,,,,,,,,,,,52.415199229363715,,,46.06419859021989,,,,,,0.0,,,,58.252003834872,,,,,,0.0,,,,,,,,,,,,,49.69457093934249,45.24581769253806,,,58.014622212673956,,47.997186051541306,,,,,,,,52.07287684532422,,,,,,,,49.7704408550463,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,43.36288612026549,,,,,58.014622212673956,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,40.461115316542376,,,,,,,,,,,47.06152696218327,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.72679713225413,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.000479099686984
u167,,,,,,,,,,,,,,,49.976972481989435,0.0,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.58429400803882,,,,,,,,,,,50.828618005906606,,,,,,,,,,,,50.731748360126545,,,,,,,,0.0,,,,,46.44162892854202,,,0.0,,,,,,,,,,,,,,,,,52.636883597633044,,,,,,,,,,,,,,0.0,53.95406872297944,54.27116317861116,,,,,,,,,,,,,,,,,,,,,46.417556519780746,,,,,60.14619621036035,,,,,,,50.81879840811254,,,,,,,54.422541778306254,,,,,,,,,,,,,0.0,,,,51.87750875823621,,,,,,,47.22265158089564,,,,,,,,,45.24175423740938,,,0.0,,,53.71398479976829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.549752334845174,0.0,,,,,,,,,,,,,,,,,,,,,,,46.08664999841298,,,,,0.0,,,,,,,,61.947340026766994,,,,,,,,,,,,,41.43252665264212,,,,,,,,,,,,,,,,,,44.639087035067035,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.021996224024655,,,,,,,52.11408103615705,,,,,,,,,,,,47.60683014586548,,,,,,,,0.0,,45.486886241922576,,57.38209056357157,,,,,,,,,0.0,,,,,,,,,,,,,40.43496586045973,,,,,,,,43.46711635058213,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,51.32318891940338,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,57.272813569586454,,,,,,,,46.73416188072027,,,,,,,,,,0.0,,,,,,,,,,48.34366692834152,,
u168,,,,0.0,,,,,43.20132044619055,,,,0.0,,,,,,,,,0.0,0.0,0.0,54.142438140066396,,,,,,,,,,,,,,47.744746695757556,48.450840190673155,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.763260192469176,46.89662752098249,,69.65421298257615,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,56.92752813347011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.175401669777486,,,47.57368134428147,,0.0,,51.49783921312006,,,,,52.00693676891604,,,,,,,,,,,,,,47.47160948325894,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.20023727090015,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,49.48314010670692,,,,,,,0.0,,,,,,,,,,,,,,,,,,48.57808618889657,,,,,,,,,,,,,,,49.10008390514623,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,55.525306990606694,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,50.42037364337021,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,49.838470355942455,,,,55.145749016439055,,0.0,,,,,,0.0,51.00939737020804,,,,,,48.22271667446675,,,,,54.60990512078162,,,,,,,,,,49.348792201653616,,,,,,,,,,,,,,,,,,,,,,,57.63807328688234,0.0,45.01311954831339
u169,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.253850303495746,,,,50.10934419895583,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,50.210871098934604,,,,,,,,,,,,,,,,,0.0,,44.07068993142965,,,,,,,46.6231051904398,0.0,,,,,,,,,,,39.99231950788433,,,,,,,,,,,,,43.29584447877304,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,60.90648010246155,0.0,,,,,,,,,,,,,,,,,48.30941011870778,,,,,,,,51.77420793168534,,,,,,,,,53.53512175641387,49.30872301975812,,,,,,,,,,,,,,,,,,,,,,,,,,44.319075025873545,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,39.90079670659946,,,,,,,,,,,,,,49.07757012966009,,,,,0.0,,,55.35701184931159,,,,,,,,,,,56.29749635910325,52.605141715361,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,47.49579927517142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,59.17525859326603,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,53.72164462924929,,,,,,,0.0,,,,,,,,48.49313943094189,,,,0.0,,,,,47.78714454735896,,,,,,,,,,,,,,,0.0,,,,,,57.816492033587764,,,,,,,,,,,48.11414440549568,,,,0.0,52.701681874382075,,,,,,,,42.283693046144265,,,,47.07641913732263,,
u170,,,,,,,,,49.14554098453391,48.45378018688781,48.38142309972304,,,,,,,,,,,,,,,,0.0,,,,,52.59634855816606,,,,,,,,,,,,,,,,,,50.89159301777474,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,46.858959787743245,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,54.40495294443595,,0.0,,49.14894886241445,,,,,,,,,55.194592324348264,,,,,,,,0.0,,,,,,,,,,,,,,,53.33886781525271,,,,,,,,,,,,,,,,,,44.25962085227439,,,0.0,,,,,,,,,,,55.68848251078426,,,,,,,47.987916057315815,,,,,,,,,,,,,,,,,,47.91386221359021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.727469618680196,,,,,,,,,,,,,,,,,,,,,,,,46.840488518235176,51.361228042848765,,,,,,,,,,,52.304230547224655,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,49.49956342729854,0.0,,,,39.73183468598158,,,0.0,,,,,,,,,,,,,,,,,,55.651794769125765,,,,,,,,,,53.387902565020184,,,,,,,0.0,,,,,,,,,,48.56064963276296,,,,,,,,,,,,,,,,,,0.0,,,,47.10943570671936,,,50.93566362012606,,,,44.47231223160177,,,,,,,,,,,46.104744636268435,,,,,,,,57.53634166160778,,,,,48.56491351380523,,,,,,,,,,,,,,,,,,,,,,44.15724922568594,,,,,,,,45.95815604991319,,,,0.0,,,,52.251964406059834,,,,,,50.689698856057,,,,,
u171,,,,,,,,,46.152213798475415,,,,,,,,47.61421365701684,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,50.45958016892497,,,,,,,48.65879397635994,,53.12761414571825,,,,49.901013816185106,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,48.353290266548974,,,,,47.679136912617146,,,0.0,,,,,,,,,,,,,,,,51.7414538773245,0.0,,,,,,,0.0,,,,,,,44.56290473439722,,,42.607397135531805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.108932738143395,,56.62804540025911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,43.82375272818427,50.30986223488808,,,,,,,,,,,,,,,,51.396414490543165,,,,0.0,0.0,,0.0,46.70756335326398,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,,42.29107370423557,,,,,,,,,,,,,,,,,,,,,49.030743193702364,,,,44.88694531696481,,,,,,,,,,0.0,,,,,,0.0,,,43.33688777485381,,,47.50197095459257,48.06572850790283,,,,,,,,,,,,,48.35725858002975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,46.91649839709012,,,,,,,,,,,,,52.61689792799767,,,43.54296815707585,,50.36882688086726,,,,,,,,,,,,,,,,,
u172,,,0.0,,,,,,,,,,,,,,48.01797800219955,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,47.67340385858894,45.20050069358821,,,,,,42.819503997448315,,,,,,,52.39293338519395,,,,,,,,,,,,,,0.0,,,,,,52.816599427333784,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.294821903181784,,0.0,,,,,,48.03400068443392,,,,,57.32646033518478,,,,,,,,,49.96275966814526,54.50127139052402,,,,,51.2912445342723,55.878833838842574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.81697848979251,,,,,,,,,,,,,,,,,,,47.90777611127887,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.39191470510465,,,,,,,,,,,,0.0,0.0,,,49.315734266770384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.053257924636654,0.0,,,,49.83272837240845,,,,,,,0.0,,,,0.0,,,,49.96990371421522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,54.330859180085646,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,48.54378477524142,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.78747211643676,,,,,,54.31312234042094,,,,,53.10228367573451
u173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.756174233389004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,45.67363587755539,58.43367888282411,,,,,,,,,,,,,,,,,,,,,,,57.80208018076885,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,46.86832419095925,,,,,,,,,44.472404295445706,,,,,,0.0,48.21046566680168,,,,,,,,0.0,,,,,58.16507756651348,,,,,54.43306965559928,,,,52.614272425134146,,,0.0,,,,,,,,,,,,,,,,,,51.88039842724078,,,,,,,,,,,,,,,51.91643291755569,,,49.53578086627671,,,0.0,,,,,,,,54.54426001818902,,,,,,,,,,,49.62284031709964,,,,,,,,,,,52.01140177368887,,,,,,,,,,,,,,,50.62841420678679,,,54.214108873091945,,,,,,,47.671277199884656,,,,51.23488599649889,,,,,,,,,,53.057662646698425,,,,,,,,,,46.48357912028213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.58159111605947,,,,,,,,,,,,,,,,,,,43.76384970896538,,,,,,,,,,,,,,,50.73334083255794,,,,,,,,,,,,,,,,,,,,,54.38288430773337,48.73557481817918,,,,,42.769961873821075,,,63.961064963839746,,,,,,0.0,0.0,,,,,,,51.225984326387874,,,,,,,,51.97712534244078,,,,,,,,,,,,,,0.0,,,,,,,
u174,,45.37222019742752,,0.0,,,,,,,,,,43.97141334432383,,,,,,,,,,,43.84871706566549,0.0,,,,0.0,,,,52.12848210538783,,,,,,,,,48.05187042866412,47.154137077734546,,,,,,,,,,,,39.72434069176431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,49.22718376620707,,,,46.03767162983191,,,,,,,,,,,,52.55019477420921,,,,44.3318540956834,,,,,0.0,,,,,,,48.12008686011507,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,50.96587344311333,,,,,,,,,,,,,45.0400949427983,,,,,,,,,,,,,,,,,49.165264670544296,,,,50.01263493992013,,,,,,,,,,,,,,,,,,,,,,,,,,49.33575446410093,,,,,,,,,,,,,,,,0.0,,,,,,58.19519256679305,,,,51.42982546632607,,,,52.409838721123904,,,,,,,,,,,51.39718185361955,,,,,,,0.0,,,,,,52.380780365580975,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,53.119068963960146,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,49.02769724483856,,,,,,,,,,0.0,,,,,,,,,47.7373399182004,,,,,,,,0.0,55.91747412942522,,,,,,0.0,,,,,,,,,,,,,,,48.45971202149911,,46.59581187121632,,0.0,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,46.15714880325709,,,,,,,45.20209137079121,,,,,,,,,,,,,,,,
u175,,,,,,,,,,,,,,,,,,0.0,,70.09972040332764,,0.0,,,,,,,,0.0,,,,,,,,,41.29231302557073,,,,,,,,,,,,,,43.29366671592465,,,,,,,,53.33918222416382,48.94483802241208,,,,,,,,,,,,0.0,,,,53.64019092799181,47.10701476025457,,,49.43907792914879,,,,47.98379793638085,,,,,,,,,,,0.0,,,,,,,,,,,,,,51.71103445407068,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,52.973547793581375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.00835370910218,,,,,,,,0.0,,,,,,,,,,59.00495079117474,,,,,,,,,0.0,,,,,,,50.12538201390277,0.0,,,,,,,52.342122694588284,,,,55.44488659470885,57.08249699046626,,,42.811446771804654,,,,,,,52.84325560012539,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.21710788553342,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.57206807954328,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.51572070322401,,,44.065658561079516,,,,,,0.0,,,,,,46.364105249864764,,51.09852413301757,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,45.36627383933339,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,0.0,,,,,46.517781309441666,,,,,,,,,,46.50827622497223,,,,,44.431765687265326,38.59554072904603,,,,,0.0,,,,50.27690184500116,,,,,,,50.75590141406538,,,,,,,0.0,,0.0,,,,58.99308380800316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u176,,,,,,,,,,,49.55603257098566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,55.56009605236652,,,,,,,,,,,0.0,,,,,,48.65723482290883,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,53.03963678749442,,,,,,,53.23823101765233,,,,,,,,,,,,,,,,51.372769102985075,48.42472772757287,,,,52.13514667792275,,48.989295329519805,,,,,,,,,,51.521569840178145,,,,,,,,,,,,,,,,,,51.77709483065166,0.0,,,,,,,,,,,,,,,,,,,,,,,50.32080462415493,60.35313039150194,,,,,,,50.753417957720345,43.491110620262205,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,52.99341054955001,,,,,,,,,,,,,,,52.3448374711151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.7520159275991,,,,,,,54.92121078094138,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.83655314477803,,,,,47.83713683458494,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,51.79518816628351,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,48.3915132462598,,,0.0,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.87584726470065,0.0,,,,,,45.66865436753574,,,,
u177,,,,,,,,,,,,,,43.55458896454387,,0.0,46.89510033857278,,,,,,,,,,,,,0.0,,,,,,0.0,,,44.04765588042099,,,,,,57.05056602901529,,,,0.0,,,,,,,,,,,,,54.60805979722147,,,,,,,,,,,50.31620517738694,,,,,44.043427612153614,,,,,,,,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,55.6169999183391,,,,,,,,,,,49.1216590516075,,0.0,,,,,,,,,,,,,,,,,,,,,47.2496686084737,,53.44375271729066,,,,,,,,,,,,,,,,,,,,,,,46.310155437845786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.38694396144891,,,,,,,,50.45961970324598,,,,,,,,,40.74721641236805,54.11318131289756,0.0,48.73197128006511,,,,,,,53.55610633091046,,,,,,,,,,,,,57.736080103402465,,,,,,,,55.63270471046943,,,,46.6221378984455,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,43.0811635397208,53.816061520118495,,57.21359092957374,,,,,,,,,,,,0.0,,55.69204257488105,,,,0.0,,0.0,,51.206936979509166,,,,,0.0,,,,,,,,,,,,,,,,,,,,47.10150673666673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.38662014053171,,,,,,,,,,,,,,,,,,,,,,,47.62224402553218,,,,,,,,,,,,,,,,,,,,,,,52.972633249283305,,,,,,,0.0,,,,41.84964206082108,51.685894268299236,,,,,,,,,,,,,,49.793913995038494,,,,,,,,,,47.19516228267467,,,,,,,50.8584710428535,,,,48.156213673756845,,,,,,,,,0.0,,,,,,,,,,,,53.624302067159014,,,
u178,,,,,,55.33247315789785,,,,,,,,,,,,,,,51.008068599882826,,,,,,,,,,,,,,,,,,,,,0.0,56.55089276736544,,52.62677965461064,,,,,,,,,,43.869873306507046,,,49.05689654783352,,57.92000683411385,,43.60010233653932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.442040930483564,,,51.35783469162211,,,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.00875355844406,,,,,,,,,51.008382223862,,,,,,49.22909424364827,,,,,,57.27941086220275,,,,,0.0,,,,40.62178039850498,46.67544973872274,,,,,,,,,,,,,45.79069859747451,,,,,,,,,,,,,,,,,,43.24156366868342,,,,,,,,,,51.88842567970569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.73524770864053,,50.577427232198644,,,,,,0.0,,,,,,,,,,53.67599302919987,,,,,,,,,,,,,,,,,,,53.36619616413327,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,49.2603048944113,,,52.60478507024164,,,,,,,,,,,,,,,,,,,,,,,,49.36934487661507,,,0.0,,,,,,,,0.0,,,,50.906557768808604,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,50.630799593741806,,,,,,,,,,,,,,,,,47.74809125468103,,41.538396049970956,,,,,,,,,,,,,,,,,,45.62249376411804,,44.575644996891235
u179,,,,,,,,,,,,44.87704361209085,,54.12799800513143,,,,,,,,,,,,0.0,,,,,,,50.155441718637675,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,58.23592830926956,,,,,48.37438158920295,,,54.65417037505502,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,46.4193793302092,,,,,,,,,,,,,,48.46257606020028,,47.5971734394436,,,,0.0,0.0,,,,,,,,,,,47.086126104140924,,,,,,,,52.22705554685353,,,,,,46.92880722645509,,,,,,,,,,,,0.0,,,,,47.07666187715884,,,,,,,,0.0,,,,,,,,,,,50.29194347936357,,,,,,,,,,,,0.0,,,,,,,,,,,42.624581661692304,,,,,,,,,,,,,,0.0,0.0,60.585944232344204,,,,,,,,,,,,,,,,,,,,,55.303847590937515,,,48.61939653897179,,,,,,,,,,,,,,,0.0,,,43.79711352097296,,,,,51.49248241406709,,,0.0,,53.96815489874173,,,,,47.24608082485809,,,,,,,,,,,,,,,,,43.4006354212792,,,,,,,,,,45.85082658530922,,,,,,,,,,,,0.0,,,,,,,,,,,,49.94325090129229,,,46.59667058305759,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,51.999081736743584,,,,,,,,,,64.34248421822637,,50.77380704511565,45.18380167027985,,48.653015861530484,,,,,,,,,,,,,56.16412351330172,,,,,,43.67632137440877,,,,,,,,,,,54.94725795781067,,,,,,,,,,,,,,,50.12256693152361,,,,,,,,,,0.0,,,,49.15326721474535,,,,,,,,,,,47.477330762931615,,,,,,,,0.0,47.080338246165596,,,,,,,,55.84155315326444,,,57.0025666067337,,,,,,,,,,,,,,,,,,,,48.16166117881676,,,55.724500199766936,,,,,,
u180,,55.46118791367455,,,,,,,,,,,,54.186001162338584,,,,,,,,,,,,,,,,,,,,,53.4664273230194,,,45.42236797832726,,,,,,,,,,,,,,,,,,,,,,47.372883587756306,,,,46.22137075832541,,,,,,,,,,,,59.031288015850144,,,,,,,,,,,,,,,,52.45707349536914,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,46.096689341956896,,,,,,,,,,,39.76342180604038,0.0,,,,55.84536088074654,,,0.0,,,52.143583004368296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,54.19587548205866,,,,,,,,,46.31990380384942,,,,,46.59639819297197,,,,,0.0,,,,,49.543501510041786,,,,56.558244045686656,,,,54.951240165805324,,,,,,,,,,,,,,,,49.98469223472816,,,,57.278633979362304,,,,,,,,,,,,,,,,,0.0,,,,,48.48639797151356,48.25071635020823,,,43.92872029915824,,,0.0,,,,,,,,,,,,,,,,,,47.717903845794474,,49.04181418240461,,,,,,,,0.0,,,,,47.27519740619625,,,,,,,,,,,,,,,,,,53.33003208218429,,,,,,,46.56829218376298,0.0,,,,,,,0.0,,46.2549651488531,,,,,,53.300735425526895,,,,46.91113285891085,,0.0,,,,54.631777240815275,50.806082270570016,,,50.39563864870942,,0.0,,,,,,,,,,,49.480515257713215,,,,,,,,,,,,,,,,,,,52.8287227849883,,,,,,,,,,,,,45.977487081076404,,,,,,,,,,47.3734718926304,,,,,0.0,,,,,0.0,,,,,,,,,0.0,,50.8933245473582,,,,46.299898628290435,,,,,,,,,,,,,,0.0,,41.10693219445926,,,,,,43.58336018101923,,,,,,,,,,,,,,,,,,,,,,,54.96678922811754,,,,,54.655618604178734
